	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	0.709297289904953	0.936251920122888	1	1	1	1	1	1	1	1	1	1	1	0.846253503874873	0.548914256024695	0.637077802050076	1	0.888837224321095	0.788946390658174	1	0.964804198576562	0.798107255520505	1	1	1	1	1	1	0.938380756250876	0.858097100032584	1	1	1	0.789307618676215	1	1	1	0.863505862642222	1	0.53518147405923	1	1	0.918886198547216	1	0.973076923076923	1	1	1	1	0.825448613376835	1	1	0.494213238208482	1	1	1	1	0.840378086933369	1	1	1	1	1	1	1	1	1	1	0.776923076923077	1	1	0.935408732946353	0.615600580225539	1	0.895703899537343	1	1	0.974992086103197	1	1	1	0.909760273972603	0.256926631759693	0.98207504035682	1	1	1	0.840220385674931	1	0.625308947108255	1	1	1	1	1	0.680368805224741	1	1	1	1	1	1	1	1
ABC-family proteins mediated transport Homo sapiens R-HSA-382556	1	1	1	1	1	1	1	1	1	1	1	1	0.893015030946065	0.536030188679245	0.453741629096658	0.573228632531563	0.913767417953577	1	0.37828240351369	0.337721518987342	0.596486409155937	0.874059900608573	1	1	1	1	1	1	0.712389380530973	1	0.504403453417011	1	0.390874955997966	1	1	1	1	0.42155211446165	1	0.4447265625	1	0.95642488270834	1	0.91270971217485	1	0.805217999927595	1	1	1	1	1	0.621595289532766	0.999411084235987	1	1	1	0.669948706407479	1	1	1	1	1	0.763779652668542	0.285714285714286	0.959239415905032	1	1	1	1	1	1	1	0.866152136700802	1	0.88050127973032	1	0.813410288193368	0.905105968184422	0.898214243365665	1	1	1	0.220174091141833	1	1	1	1	0.624593745486061	0.819028639445967	0.797652931646013	1	1	1	1	1	0.208942897593204	1	1	1	0.935672514619883	1	1	0.700924036563314	1
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	0.986637609680564	1	1	1	1	1	1	1	1	1	1	1	1	0.961552540913006	1	0.954732260104081	0.358331968778997	0.342346260722484	1	0.834005638690089	1	0.87765373352855	1	1	0.506319780914262	1	1	0.444546318935072	0.692804180426169	1	0.98237227829988	0.450134234861291	1	1	1	0.964176829268293	1	0.934016585392732	1	1	1	0.563479990057171	1	0.992156618631143	1	0.884948225770406	1	1	0.852631578947368	1	1	0.621595289532766	1	1	1	1	0.391193313728525	1	1	0.736303139940561	0.990187180941577	1	0.897965360223411	1	0.891474385708085	1	1	1	0.629638009049774	1	1	1	1	0.218651254489967	1	1	0.768736557909669	0.308775376555337	0.357361124513493	1	1	0.872665960111764	1	1	1	0.646232439335888	1	1	1	0.609853606913987	1	0.726846057571965	1	0.984340044742729	1	0.0940808984168007	1	1	1	0.0905592841163311	1	1	0.142438914536651	0.970526629206092
RA biosynthesis pathway Homo sapiens R-HSA-5365859	1	1	1	1	1	1	1	1	1	1	1	1	1	0.609229020256304	0.816944890597435	1	0.649401678871227	0.508126106603948	1	0.6216810233028	1	0.469904984995807	1	1	1	1	1	0.379713423831071	1	1	1	1	1	1	1	1	0.685497527602791	1	1	1	1	1	1	0.995979742076959	1	1	1	1	1	1	1	1	1	1	1	1	0.960309383268879	0.850291047289171	1	1	1	1	1	1	0.705420655859975	1	1	1	0.397681501129777	1	1	1	1	0.240608654303376	1	1	1	0.671052631578947	0.485966319165998	1	1	0.516803734511334	1	1	1	0.65374677002584	1	0.923571912395575	0.812341653079142	0.96096707285455	1	0.882956500934029	1	1	1	0.300861506246405	0.796045511714294	1	1	0.488130921619294	1	1	0.164244694132335	0.823560462763384
The canonical retinoid cycle in rods (twilight vision) Homo sapiens R-HSA-2453902	0.821891348088531	0.932890855457227	1	0.977602362585043	1	1	0.911711711711712	1	0.589049069373942	1	0.906078184110971	1	0.500396353547364	0.219099354432373	0.114131664278712	0.188592337494619	1	0.891158858753082	0.960502735332956	0.451858127447164	0.918653001464129	0.421702404158545	1	0.550121283917189	0.956684502089202	1	0.756786399780642	1	0.822815827550833	1	0.427715486164632	1	0.247392438070404	1	1	0.166798523206751	1	1	1	1	1	0.894262683736368	1	1	1	0.89745366992558	1	1	1	1	1	1	1	0.891924644706401	1	0.520147779018816	1	0.401990049751244	0.801928442529616	0.924628106635767	1	1	1	1	0.852401433691756	0.872821546881751	1	1	1	1	0.97495183044316	1	0.866152136700802	1	1	1	1	0.853462064152151	0.595571168684524	0.410346695557963	1	0.0935088935088935	0.713212005956834	1	1	1	1	1	0.545453071810666	0.275866768890025	1	1	1	0.943631245601689	1	0.360867824433212	1	1	1	0.112825229594325	1	0.980912615568148	0.244969268333754	0.384561098745996
Visual phototransduction Homo sapiens R-HSA-2187338	1	0.989669902912621	1	1	0.977893102464889	1	1	1	1	1	1	1	1	0.425707150321472	0.190205097270397	0.166516799914531	1	1	0.979462398067049	0.850756266495184	1	1	1	1	0.970278044103547	1	1	1	0.960291671893399	0.379043600562588	0.551774785801714	1	0.570326491252239	1	1	0.967673348181143	1	0.908964941380906	1	1	1	1	1	0.785739130434782	1	1	1	1	1	0.797754553598089	1	0.997014044407409	0.917806340373839	1	0.940086657702077	1	0.620761977713337	0.956274746083663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.413398692810457	1	0.858099692327996	1	0.414020344980097	0.921866758399266	1	1	1	1	0.901748027248101	0.324955991720136	0.801187530925284	1	1	1	1	1	0.891897416294361	1	1	1	0.856559012369563	1	1	1	0.922002684526418
Retinoid metabolism and transport Homo sapiens R-HSA-975634	0.980049261083744	0.595714622086179	1	1	1	1	1	1	1	1	1	1	1	1	0.829327552725466	0.790826416355635	1	0.149925925925926	0.897327079145261	0.926035081047678	0.828163992869875	1	1	0.904532519532881	1	1	1	1	1	0.858097100032584	0.277491235986255	1	0.44187617260788	1	1	1	1	0.693699731903485	1	1	1	1	1	0.808373590982287	1	0.897463288396726	1	0.77726574500768	0.946314631463146	0.746606334841629	0.837800687285223	1	0.948743101413213	0.791316710411199	0.961070209681654	1	0.408370618941089	1	1	1	0.476235294117647	1	1	1	0.626348364279399	1	1	0.912887529741278	0.960725618785699	1	1	1	1	1	1	1	1	0.174182444061962	1	1	1	0.727449739079552	1	1	1	1	1	1	0.856988008942484	1	1	1	0.804412756527604	1	1	1	1	1	1	1	1	1	0.976215954447109	0.624890876184393
Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	1	0.607013738250181	1	1	1	1	1	1	1	1	1	1	1	0.978899082568807	1	0.727656139642821	1	0.149925925925926	1	0.926035081047678	0.740238775853371	1	1	0.973370311398164	1	1	1	1	0.713619617775731	0.912516600265604	0.312650406504065	1	0.718364111341321	1	1	0.964176829268293	1	0.528404344193818	1	1	1	1	1	0.497000757090443	0.950816993464052	1	1	1	1	0.825448613376835	0.791941391941392	1	0.846279059551642	0.648879949785034	0.940086657702077	1	0.55003400309119	0.971990807239299	1	1	0.699979040033536	1	0.975166399990483	1	0.509285714285714	1	1	0.715390875388062	0.992885726989773	1	1	1	1	1	1	1	1	0.172395517867959	1	1	1	0.840891650777958	1	1	1	1	1	1	0.811752168927293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.681239874522616
HS-GAG degradation Homo sapiens R-HSA-2024096	0.776571920757967	0.87558962264151	1	0.889496240408551	0.977893102464889	1	1	1	0.215285835847451	1	1	1	1	1	0.859782593344098	0.958346165186908	1	0.754520037278658	0.638198198198198	0.640120033538783	0.930579216354344	0.965326465398006	1	1	1	1	0.504885769336636	1	0.710643758465816	0.168993055214483	0.709299599492039	1	0.975910771014047	1	1	1	1	0.693699731903485	1	1	1	1	1	1	1	1	1	1	0.818869603916333	1	0.410714285714286	1	0.866888936525384	0.742062425146042	1	1	0.400572309046885	1	1	1	1	1	0.760307729294386	1	0.45094886939503	1	1	1	1	1	1	1	1	1	0.990722458589781	1	1	1	1	1	1	0.877661688785675	1	1	1	1	0.826171458998935	1	1	0.600076612670476	1	1	1	1	1	1	1	1	1	1	1	1	0.708527958034212	1
Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	0.230466170207921	1	1	0.874415164961212	0.625233940859751	1	1	1	1	1	0.651130994269629	1	1	0.230538240106033	0.538895930952958	0.166417926826592	0.310842803030303	0.347254901960784	1	0.645795145015675	0.373234058801069	0.293104825822947	1	0.686409166333588	0.296799061504944	1	0.48293076866603	1	0.190857434874129	0.0538441074753924	0.312650406504065	1	0.920157569163191	0.419770335763874	0.961222382820566	0.80008547008547	1	0.120026092628832	1	1	1	0.208875128998968	0.660869565217391	0.91779094691716	1	1	0.226478494623656	1	0.901662093544012	1	1	0.20487903633971	0.0760493455694298	0.0500247157686604	0.156996587030717	1	0.0894294559929235	0.951297044856952	1	1	1	1	0.33174310902801	1	0.958219014672552	0.701583773270353	0.558864435899534	0.778227798083572	0.0709279506588169	1	0.926430621644559	1	0.866152136700802	1	0.247013021882132	0.596127661629086	1	1	0.620915032679739	0.837038337038337	1	0.0933302592141234	0.346161824790526	0.924028511398669	0.180988184747583	0.980979143571631	1	0.0615853658536585	0.07818052594172	0.0568978846018694	1	0.803469468930033	0.813941018766756	0.309427552233735	1	0.675173046451505	0.568201771889217	1	0.823353931387172	0.845034858866538	1	0.117415013342615	0.587263356254134	0.14544409313021
Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	0.493156025296717	0.789331014729951	1	0.558591378263509	0.419324786844077	1	1	1	1	1	1	1	1	0.420762250453721	0.384745994402596	0.528784025891464	0.917920106910392	0.58881223505943	1	0.861024801070453	0.44075324596922	0.389230769230769	1	0.726192980068541	0.275599128540305	1	0.719993532217641	1	0.323943661971831	0.0954199372981637	0.273903133903134	1	0.893218758326672	0.833080040526849	0.968652787748265	1	1	0.215722256204934	1	1	1	0.364795918367347	0.918886198547216	0.988549744996736	1	1	0.488644845518507	1	1	1	1	0.318991331757289	0.179467455621302	0.287456766194924	0.506066329081967	1	0.154469060351413	1	1	1	1	1	0.514789081885856	1	0.947363715490061	1	0.87175430269149	0.625994937237402	0.385119239817335	1	1	0.890362382983289	0.866152136700802	1	0.57642188324859	1	1	0.652535600116245	1	1	1	0.248505478500906	0.54598966884235	0.811591103507271	0.541980038787191	1	1	0.335308872712965	0.202680067001675	0.320800896437839	1	1	1	0.300855673034666	1	1	0.596938998402998	1	1	1	0.569114835226634	0.205649258280837	0.632347993270848	0.510631644777986
Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	0.493156025296717	0.789331014729951	1	0.558591378263509	0.419324786844077	1	1	1	1	1	1	1	1	0.420762250453721	0.384745994402596	0.528784025891464	0.917920106910392	0.58881223505943	1	0.861024801070453	0.44075324596922	0.389230769230769	1	0.726192980068541	0.275599128540305	1	0.719993532217641	1	0.323943661971831	0.0954199372981637	0.273903133903134	1	0.893218758326672	0.833080040526849	0.968652787748265	1	1	0.215722256204934	1	1	1	0.364795918367347	0.918886198547216	0.988549744996736	1	1	0.488644845518507	1	1	1	1	0.318991331757289	0.179467455621302	0.287456766194924	0.506066329081967	1	0.154469060351413	1	1	1	1	1	0.514789081885856	1	0.947363715490061	1	0.87175430269149	0.625994937237402	0.385119239817335	1	1	0.890362382983289	0.866152136700802	1	0.57642188324859	1	1	0.652535600116245	1	1	1	0.248505478500906	0.54598966884235	0.811591103507271	0.541980038787191	1	1	0.335308872712965	0.202680067001675	0.320800896437839	1	1	1	0.300855673034666	1	1	0.596938998402998	1	1	1	0.569114835226634	0.205649258280837	0.632347993270848	0.510631644777986
Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	0.493156025296717	0.789331014729951	1	0.558591378263509	0.419324786844077	1	1	1	1	1	1	1	1	0.420762250453721	0.384745994402596	0.528784025891464	0.917920106910392	0.58881223505943	1	0.861024801070453	0.44075324596922	0.389230769230769	1	0.726192980068541	0.275599128540305	1	0.719993532217641	1	0.323943661971831	0.0954199372981637	0.273903133903134	1	0.893218758326672	0.833080040526849	0.968652787748265	1	1	0.215722256204934	1	1	1	0.364795918367347	0.918886198547216	0.988549744996736	1	1	0.488644845518507	1	1	1	1	0.318991331757289	0.179467455621302	0.287456766194924	0.506066329081967	1	0.154469060351413	1	1	1	1	1	0.514789081885856	1	0.947363715490061	1	0.87175430269149	0.625994937237402	0.385119239817335	1	1	0.890362382983289	0.866152136700802	1	0.57642188324859	1	1	0.652535600116245	1	1	1	0.248505478500906	0.54598966884235	0.811591103507271	0.541980038787191	1	1	0.335308872712965	0.202680067001675	0.320800896437839	1	1	1	0.300855673034666	1	1	0.596938998402998	1	1	1	0.569114835226634	0.205649258280837	0.632347993270848	0.510631644777986
A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	0.567793021680217	0.779971160061658	1	0.689899092166987	0.338167039970444	1	1	1	1	1	1	1	1	0.633343878519456	0.566132497639347	0.644660313327072	0.684431815032862	0.908814589665653	1	0.868686735293535	0.843608124253286	0.37730870712401	1	0.816403112999547	0.567901234567901	1	0.754889800591547	1	0.692804180426169	0.0390499893885898	0.537355647106538	1	0.893218758326672	1	0.961222382820566	1	1	0.180863659718964	1	1	1	0.173920515574651	1	0.821675460133382	1	1	0.477278325123153	1	1	1	1	0.443229166666667	0.266211424358389	0.383478590375142	0.584988438963657	1	0.190919820599575	1	1	1	1	1	0.738767343169375	1	0.675285678538661	1	0.798179887759745	0.825938844110312	0.824045882602846	1	1	1	0.819212088505127	1	0.608951707891637	1	1	0.975725212501129	1	1	1	0.318895156584322	0.579584938737159	0.732368421052632	0.436151855047455	1	1	0.452833572453372	0.202680067001675	0.625308947108255	1	1	1	0.583755354794927	1	0.837378640776699	0.653556154784192	1	1	1	1	0.300953380565031	0.764672979736029	0.374981473247369
Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	0.395106715252473	1	1	1	0.837380665037922	1	1	1	1	1	1	1	0.404338173745314	0.869286588564434	0.152386226339106	0.115399249188312	0.640573735501104	0.547785784363476	1	0.929324324324324	0.964970390444645	0.313902736235737	1	1	0.364740026936282	1	0.612768197972884	1	0.347018782946927	0.536786056727846	0.0948693671313266	1	1	1	1	0.287043340140685	1	0.251423766387647	1	1	1	0.111269928532161	1	1	1	0.445099938364005	0.671614610177645	1	0.966522569618981	1	0.863575544086726	0.514625116960254	0.576500600240096	0.112027453368019	0.985031752626269	0.612409736055777	0.0840538742933156	1	1	1	0.990187180941577	1	0.897965360223411	1	0.900025672057799	1	1	1	1	1	0.745890966267843	0.96171420388716	0.423772918972273	0.915643497378657	1	1	0.447026843357119	0.805408890772093	0.565053028668249	1	1	0.402675614057728	1	0.95347280924204	0.35974806960111	0.511947626841244	1	1	0.764809408451871	0.192563839098832	1	1	1	0.740826597529358	1	1	1	1	1	1	1	0.206924754634678	0.13129216398547	0.809871212685178
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1	0.939032324845474	1	1	1	1	1	1	0.668081911616227	1	1	1	0.204951298701299	0.863769952308044	0.0729890046296296	0.12732439713516	1	0.384818744794119	0.882609454038025	1	1	0.452559130768962	0.960151802656547	1	0.277894736842105	1	0.48293076866603	1	0.188447115631582	0.960226588776775	0.043116775615041	1	1	1	0.852189419457103	0.163542340012928	1	0.250685975609756	1	1	1	0.889823811590815	1	0.790240062967336	1	0.251388313302942	1	1	0.633291614518148	1	0.663307525295973	1	0.784284416862181	0.229843288666818	1	0.126806585396506	0.0840538742933156	1	1	0.46544551798175	0.354869816779171	1	0.793209657725787	1	1	0.973168283706926	1	0.931287103700897	1	1	1	0.899930945745215	1	0.915643497378657	1	1	0.211589008363202	0.567105631829644	0.278675601103666	0.893409995577178	1	0.906304921968788	1	0.863083879913856	0.417567288497281	0.169004676018704	0.816916121239819	1	1	0.176768558951965	1	1	1	1	1	0.943803559657218	1	1	1	0.921300400086246	1	0.369399239543726	0.164244694132335	1
Metabolism of carbohydrates Homo sapiens R-HSA-71387	1	1	1	1	1	1	1	1	1	1	1	1	0.68929733368236	0.0508032128514056	0.210537297861242	0.0577285445097927	1	0.634320735444331	1	1	1	0.336298568507157	1	0.985106978320584	0.201513341298288	1	1	1	0.134559556786704	1	0.0814176529121589	1	1	1	1	0.208745874587459	1	0.287902661064426	1	1	1	0.261949956859362	1	1	0.990839694656489	0.662624938554809	1	1	1	1	0.961326788636026	0.896264921062765	1	0.102242877348959	1	0.950094161958569	0.0840538742933156	1	1	0.505612244897959	1	1	0.629353233830846	1	1	1	1	1	0.931982310346503	1	0.132965444751018	1	1	0.969285714285714	0.489618922470434	1	1	0.521606465446149	1	1	1	0.756255314762801	1	1	1	0.90808870657608	1	1	0.537310924369748	0.0482839784980438	1	1	1	0.786394397230091	1	0.34005376344086	1	1	1	1	1	0.312752114508783	0.178108711839166	1
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	0.482939632545932	1	1	1	1	1	1	1	1	1	1	1	0.293487341542261	0.0758467176808292	0.352452144753388	0.0508040201005025	0.188141227718232	0.280332409972299	1	0.963049975465779	0.379841430499325	0.116675890057185	1	1	0.165350471107238	1	1	1	0.0368008921428398	0.490560956561549	0.0110979514848445	1	0.930862711830969	1	1	0.163542340012928	1	0.0606278456745746	1	1	1	0.0787426081543729	1	1	0.394712892741062	0.46643598615917	1	1	0.673530084648822	0.746606334841629	0.956691285081241	0.110610763782626	1	0.0500247157686604	0.606607665456084	0.226537943421643	0.0840538742933156	1	1	0.713225474983047	1	1	0.5619348128823	1	1	1	1	1	0.504631507775524	1	0.0925587180800468	0.815275162167818	0.994766717430431	1	0.593746249749983	1	0.300777320530407	0.589967062115603	1	1	1	0.384017857142857	0.503000893883284	1	0.789299655568312	0.137328339575531	0.998816380740037	1	0.175798857142857	0.0357092448835568	1	1	1	0.658158648770924	1	0.907400121065375	1	1	0.845577079531212	1	1	0.186063614635043	0.0607698312616345	0.989375834326676
Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	0.776571920757967	0.669673932260753	1	1	0.772074343674056	1	1	1	1	1	1	1	1	0.648044305988231	1	0.664873875894696	0.445799881833664	0.651222651222651	1	1	0.605470085470086	0.739769272237197	1	1	0.506319780914262	1	0.934825621588119	1	0.512749210538719	0.0323147172462241	0.522455284552846	1	0.920157569163191	1	1	0.995211726003021	1	0.0606278456745746	1	1	1	0.259764705882353	1	0.976653696498054	1	1	1	1	0.891931073111265	1	1	0.630392582934956	0.674543818272095	0.229843288666818	0.940086657702077	1	0.263700912911172	0.884133096850268	1	1	1	1	0.897965360223411	1	0.914961697770492	0.973168283706926	1	0.977676510446917	0.545356565475121	1	0.998682835990371	1	0.638888888888889	1	1	1	1	1	1	1	1	0.639780521262003	0.432733504712939	0.553307818480044	1	1	1	0.5933461134129	0.250992063492063	0.799089621217399	1	1	1	0.639277525618829	1	1	0.98145212556227	1	1	1	1	0.601754125167236	0.540227255395409	1
Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	0.68843537414966	1	1	1	0.456239412761152	1	1	1	1	1	1	1	1	0.393378756114605	1	0.536705596845139	0.399807424842195	0.611192004765372	1	0.977557100297915	0.144190764951955	0.845075757575758	1	0.877476383265857	0.506319780914262	1	1	1	0.925127177197698	0.182007496876302	0.522455284552846	1	0.980253164556962	0.802672691438735	1	1	1	0.273343373493976	1	1	1	0.331413090400274	0.878403938333981	0.528073635765943	1	1	0.890666295729587	1	0.962784710951928	1	0.185227365167168	0.517195767195767	0.977184858838338	0.518271327562281	0.69633676092545	1	0.454507729017533	0.853998864669385	1	1	1	1	1	1	1	1	0.808048546790163	0.572108304067067	0.264270353302611	1	0.698074270012656	1	0.884818254787295	1	0.939096459096459	1	1	1	1	1	1	0.283431212092038	0.582272399711746	1	1	1	1	0.335308872712965	0.07818052594172	0.766052900658682	1	0.994850689500478	1	0.242667474380332	1	1	0.709824680685736	1	1	0.795883676477849	1	0.543939801128729	1	0.808680324337028
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	0.808016946390745	0.583291415157612	1	1	1	1	1	1	1	1	0.69077893778824	1	1	0.431844897827732	1	0.39271521199988	0.115060378218273	0.768370714622483	1	0.511311963172964	0.933769776322968	0.20967224509437	1	1	1	1	1	1	0.538738032775715	0.960226588776775	0.523828074983586	1	1	0.537431048069346	1	1	1	0.358763471355644	1	1	1	0.556896814153075	1	1	0.576271186440678	1	1	1	1	1	1	0.621595289532766	1	0.573621103117506	0.416470296415726	1	0.891189370485036	0.992540068627025	1	0.978730066965361	1	1	1	1	1	0.872821546881751	1	1	0.510982075233527	1	0.962387418122271	1	1	1	0.419103004670015	1	0.871483638153039	0.858181818181818	1	1	0.884935012652404	0.856420980543224	0.885075722396153	1	0.228629579375848	1	1	0.438482243639837	0.621874824428339	0.325499289400853	1	1	1	1	1	1	1	1	0.312165027954502	1	1	0.776418625328037	0.989118116671652	0.563613861386139
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	0.862257152300856	0.493960913423808	1	1	1	1	1	1	1	1	0.813621615413329	1	1	0.69823350957788	1	0.510027730042181	0.0836092715231788	0.768370714622483	1	0.461784166096281	0.955239398084815	0.373811062886693	1	1	1	1	1	1	0.790912269396094	0.883654979233072	0.664321755743889	1	1	0.601396523547764	1	1	1	0.524488209380669	1	1	1	0.646034885811904	1	1	0.61736150770988	1	1	1	1	1	1	0.68909717215413	1	0.606368409039032	0.410580980201233	1	1	1	1	1	1	1	1	1	1	0.973168283706926	1	1	0.510982075233527	1	1	1	1	1	0.56020934880444	1	0.957650161185518	0.873648200884781	1	1	1	0.980437120585909	1	1	0.300892857142857	1	1	0.675157134423725	0.690247046186896	0.499753086419753	1	1	1	1	1	1	1	1	0.450980392156863	1	1	0.860832217759929	1	0.528756613756614
