pathway	pval
lysosomal transport (GO:0007041)	0.452872784619863
negative regulation of striated muscle cell differentiation (GO:0051154)	0.0601783301227914
cortical cytoskeleton organization (GO:0030865)	0.426636237784838
negative regulation of protein serine/threonine kinase activity (GO:0071901)	0.715168725910256
positive regulation of protein ubiquitination (GO:0031398)	0.863736791671703
drug catabolic process (GO:0042737)	0.146978661028378
regulation of protein localization to nucleus (GO:1900180)	0.190491607377342
morphogenesis of an epithelium (GO:0002009)	0.0533863522763466
cellular response to tumor necrosis factor (GO:0071356)	0.072769873311673
bile acid and bile salt transport (GO:0015721)	0.86812486808342
cartilage development (GO:0051216)	0.617348091971256
carbohydrate homeostasis (GO:0033500)	0.374163742865076
regulation of axonogenesis (GO:0050770)	0.285522625948413
positive regulation of T cell mediated immunity (GO:0002711)	0.768716739500186
positive regulation of monocyte chemotaxis (GO:0090026)	0.0390702195207232
mitotic spindle organization (GO:0007052)	0.562347576557582
positive regulation of sprouting angiogenesis (GO:1903672)	0.603676465176765
determination of left/right symmetry (GO:0007368)	0.552643235641123
chondrocyte differentiation (GO:0002062)	0.847400690503569
negative regulation of translation (GO:0017148)	0.620750464358698
retinoid metabolic process (GO:0001523)	0.366222313541629
positive regulation of synaptic transmission (GO:0050806)	0.469090481217275
positive regulation of programmed cell death (GO:0043068)	0.214301117257659
cellular response to drug (GO:0035690)	0.614683473263189
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	0.991656961851481
cell junction assembly (GO:0034329)	0.558054404541537
regulation of blood vessel endothelial cell migration (GO:0043535)	0.888164334587225
mitochondrial fission (GO:0000266)	0.80295265846131
ameboidal-type cell migration (GO:0001667)	0.683378466550125
in utero embryonic development (GO:0001701)	0.110781441901584
positive regulation of DNA-templated transcription, elongation (GO:0032786)	0.0794477078213632
lipoxygenase pathway (GO:0019372)	0.0684020837713221
positive regulation of Wnt signaling pathway (GO:0030177)	0.481703020248167
response to tumor necrosis factor (GO:0034612)	0.0549401960480455
positive regulation of receptor activity (GO:2000273)	0.180738950389281
positive regulation of B cell activation (GO:0050871)	0.99281002971607
positive regulation of mononuclear cell migration (GO:0071677)	0.0309151585958274
dopamine metabolic process (GO:0042417)	0.980996755681453
regulation of transcription from RNA polymerase II promoter (GO:0006357)	0.833921039749485
histone H2A ubiquitination (GO:0033522)	0.144825329465234
positive regulation of potassium ion transmembrane transport (GO:1901381)	0.286006126271805
androgen metabolic process (GO:0008209)	0.647640594737284
tRNA export from nucleus (GO:0006409)	0.324686722137332
negative regulation of B cell activation (GO:0050869)	0.0875729314339342
regulation of interleukin-4 production (GO:0032673)	0.0554910090152239
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	0.152347503405952
peptidyl-tyrosine phosphorylation (GO:0018108)	0.434070777354604
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)	0.0594686048682543
mRNA cis splicing, via spliceosome (GO:0045292)	0.315131448515727
regulation of myeloid cell differentiation (GO:0045637)	0.236673169383011
cellular response to hypoxia (GO:0071456)	0.650656025012884
negative regulation of response to biotic stimulus (GO:0002832)	0.408063703113577
negative regulation of epithelial cell proliferation (GO:0050680)	0.496083226265556
leukocyte adhesion to vascular endothelial cell (GO:0061756)	0.376538291543534
ventricular cardiac muscle cell action potential (GO:0086005)	0.48511482757799
regulation of dendrite development (GO:0050773)	0.028258084821465
nucleotide biosynthetic process (GO:0009165)	0.997378926357442
positive regulation of lymphocyte differentiation (GO:0045621)	0.00591202663503861
Fc receptor signaling pathway (GO:0038093)	0.432904471440756
pyruvate metabolic process (GO:0006090)	0.899805147804696
cyclic nucleotide biosynthetic process (GO:0009190)	0.629094407505464
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	0.550934138839863
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	0.371765275021522
anterograde synaptic vesicle transport (GO:0048490)	0.0189696378745582
regulation of vesicle fusion (GO:0031338)	0.53342739175032
Rac protein signal transduction (GO:0016601)	0.588291980689173
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	0.20178815660548
positive regulation of striated muscle cell differentiation (GO:0051155)	0.0462058577248547
regulation of response to DNA damage stimulus (GO:2001020)	0.120052691433717
nuclear transport (GO:0051169)	0.204630374550576
regulation of protein kinase B signaling (GO:0051896)	0.29450240426679
response to amyloid-beta (GO:1904645)	0.185200257558978
positive regulation of response to biotic stimulus (GO:0002833)	0.464503738422228
diterpenoid metabolic process (GO:0016101)	0.439012015992822
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	0.845659837221993
regulation of cardiac muscle hypertrophy (GO:0010611)	0.467429926635407
positive regulation of cell-matrix adhesion (GO:0001954)	0.20168107842448
regulation of establishment of cell polarity (GO:2000114)	0.594175156012258
protein trimerization (GO:0070206)	0.779604619725719
positive regulation of myeloid cell differentiation (GO:0045639)	0.154513719689947
protein modification process (GO:0036211)	0.0899374139253291
phagosome acidification (GO:0090383)	0.759729540202858
positive regulation of protein binding (GO:0032092)	0.752881559953441
NADH dehydrogenase complex assembly (GO:0010257)	0.225346447920983
anaphase-promoting complex-dependent catabolic process (GO:0031145)	0.587382165542861
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	0.395577032356148
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	0.739155731822958
positive regulation of nuclear division (GO:0051785)	0.824083031185568
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	0.554842132137515
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	0.58666322402728
regulation of endopeptidase activity (GO:0052548)	0.759171152734246
peptidyl-asparagine modification (GO:0018196)	0.0978165574463988
cellular response to organic cyclic compound (GO:0071407)	0.197995382671431
positive regulation of T cell proliferation (GO:0042102)	0.0962420871452824
positive regulation of cytosolic calcium ion concentration (GO:0007204)	0.0614528154510104
organophosphate biosynthetic process (GO:0090407)	0.328554147543768
positive regulation of endothelial cell proliferation (GO:0001938)	0.0777383125071893
RNA secondary structure unwinding (GO:0010501)	0.140745578543569
sodium ion import (GO:0097369)	0.937041534247621
positive regulation of developmental process (GO:0051094)	0.631739770037685
regulation of RNA splicing (GO:0043484)	0.179779143405405
protein alkylation (GO:0008213)	0.149167711267469
Ras protein signal transduction (GO:0007265)	0.0719170749295302
negative regulation of phosphorylation (GO:0042326)	0.618603016980281
unsaturated fatty acid biosynthetic process (GO:0006636)	0.382449184048492
negative regulation of lipid biosynthetic process (GO:0051055)	0.113604543577952
regulation of BMP signaling pathway (GO:0030510)	0.804591261751738
renal water homeostasis (GO:0003091)	0.826998409456069
negative regulation of response to stimulus (GO:0048585)	0.9371598776828
intra-Golgi vesicle-mediated transport (GO:0006891)	0.950004048664692
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	0.783233507293516
gastrulation (GO:0007369)	0.439223884555071
regulation of p38MAPK cascade (GO:1900744)	0.590765738533312
regulation of bicellular tight junction assembly (GO:2000810)	0.1615206768096
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	0.0618759561825913
positive regulation of dendrite extension (GO:1903861)	0.260807047189234
cellular response to growth factor stimulus (GO:0071363)	0.488887149168785
positive regulation of cellular process (GO:0048522)	0.82602147605446
hexose biosynthetic process (GO:0019319)	0.607284998373626
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	0.113199663930763
cellular response to radiation (GO:0071478)	0.700721763616778
macromolecule modification (GO:0043412)	0.0773899673203375
platelet aggregation (GO:0070527)	0.81645184638296
protein localization to membrane (GO:0072657)	0.050630149188279
regulation of interleukin-10 production (GO:0032653)	0.263135530626869
regulation of protein kinase activity (GO:0045859)	0.373544818323367
extracellular matrix assembly (GO:0085029)	0.382252006203398
regulation of DNA biosynthetic process (GO:2000278)	0.841846536149456
regulation of energy homeostasis (GO:2000505)	0.111406801978503
excitatory postsynaptic potential (GO:0060079)	0.512850381427791
regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	0.448249499577014
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	0.753521438382416
purine ribonucleoside bisphosphate metabolic process (GO:0034035)	0.243706108144232
translational termination (GO:0006415)	0.757344821194189
regulation of protein targeting to mitochondrion (GO:1903214)	0.432663120238374
negative regulation of cellular biosynthetic process (GO:0031327)	0.740913530900442
negative regulation of cellular component organization (GO:0051129)	0.20179487089804
glycoprotein metabolic process (GO:0009100)	0.464165690127146
DNA-templated transcription, initiation (GO:0006352)	0.102260538867919
positive regulation of smooth muscle cell proliferation (GO:0048661)	0.259242638990069
negative regulation of cell cycle G1/S phase transition (GO:1902807)	0.0666108335353176
anterior/posterior axis specification (GO:0009948)	0.535325010749654
cardiac muscle cell differentiation (GO:0055007)	0.10353133449429
regulation of anoikis (GO:2000209)	0.272482591663533
positive regulation of leukocyte chemotaxis (GO:0002690)	0.239568810926709
positive regulation of histone modification (GO:0031058)	0.0996958354781885
receptor catabolic process (GO:0032801)	0.408213926590645
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	0.595069280963603
heme biosynthetic process (GO:0006783)	0.316423945679795
regulation of gene silencing by RNA (GO:0060966)	0.069292995371531
regulation of autophagosome assembly (GO:2000785)	0.888140922798189
ERBB signaling pathway (GO:0038127)	0.512795907212451
organonitrogen compound catabolic process (GO:1901565)	0.621634777108953
phospholipid translocation (GO:0045332)	0.0005930049487117
leukotriene biosynthetic process (GO:0019370)	0.757046849641455
mitochondrial transport (GO:0006839)	0.381624185798029
unsaturated fatty acid metabolic process (GO:0033559)	0.427896120368486
protein mannosylation (GO:0035268)	0.733245849950717
cellular response to organonitrogen compound (GO:0071417)	0.384964938211607
negative regulation of intracellular signal transduction (GO:1902532)	0.587763840758707
cellular response to DNA damage stimulus (GO:0006974)	0.477277027959896
positive regulation of protein import into nucleus (GO:0042307)	0.0464866552126086
mRNA catabolic process (GO:0006402)	0.315920648255794
protein K48-linked deubiquitination (GO:0071108)	0.0315788169236137
negative regulation of coagulation (GO:0050819)	0.234276624798996
