pathway	DB	n	statistic	df	p	method
cellular response to dsRNA (GO:0071359)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
cellular response to epidermal growth factor stimulus (GO:0071364)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
cellular response to estradiol stimulus (GO:0071392)	GO_Biological_Process_2018	63	1.66840277777777	1	0.196	Kruskal-Wallis
cellular response to fibroblast growth factor stimulus (GO:0044344)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
cellular response to gamma radiation (GO:0071480)	GO_Biological_Process_2018	63	3.515625	1	0.0608	Kruskal-Wallis
cellular response to glucagon stimulus (GO:0071377)	GO_Biological_Process_2018	63	4.93827160493825	1	0.0263	Kruskal-Wallis
cellular response to glucocorticoid stimulus (GO:0071385)	GO_Biological_Process_2018	63	2.00694444444446	1	0.157	Kruskal-Wallis
cellular response to glucose starvation (GO:0042149)	GO_Biological_Process_2018	63	0.37345679012347	1	0.541	Kruskal-Wallis
cellular response to glucose stimulus (GO:0071333)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
cellular response to growth factor stimulus (GO:0071363)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
cellular response to heat (GO:0034605)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
cellular response to hexose stimulus (GO:0071331)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
cellular response to hormone stimulus (GO:0032870)	GO_Biological_Process_2018	63	1.29706790123456	1	0.255	Kruskal-Wallis
cellular response to hydrogen peroxide (GO:0070301)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
cellular response to hypoxia (GO:0071456)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
cellular response to inorganic substance (GO:0071241)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
cellular response to insulin stimulus (GO:0032869)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
cellular response to interferon-gamma (GO:0071346)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
cellular response to interleukin-1 (GO:0071347)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
cellular response to interleukin-12 (GO:0071349)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
cellular response to interleukin-6 (GO:0071354)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
cellular response to interleukin-7 (GO:0098761)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
cellular response to ionizing radiation (GO:0071479)	GO_Biological_Process_2018	63	4.63445216049382	1	0.0313	Kruskal-Wallis
cellular response to ketone (GO:1901655)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
cellular response to light stimulus (GO:0071482)	GO_Biological_Process_2018	63	2.29185956790124	1	0.13	Kruskal-Wallis
cellular response to lipid (GO:0071396)	GO_Biological_Process_2018	63	0.671489197530889	1	0.413	Kruskal-Wallis
cellular response to lipopolysaccharide (GO:0071222)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
cellular response to mechanical stimulus (GO:0071260)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
cellular response to metal ion (GO:0071248)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
cellular response to misfolded protein (GO:0071218)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
cellular response to molecule of bacterial origin (GO:0071219)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
cellular response to nerve growth factor stimulus (GO:1990090)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
cellular response to nutrient levels (GO:0031669)	GO_Biological_Process_2018	63	6.67361111111111	1	0.00979	Kruskal-Wallis
cellular response to organic cyclic compound (GO:0071407)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
cellular response to organic substance (GO:0071310)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
cellular response to organonitrogen compound (GO:0071417)	GO_Biological_Process_2018	63	0.765625	1	0.382	Kruskal-Wallis
cellular response to oxidative stress (GO:0034599)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
cellular response to oxygen-containing compound (GO:1901701)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
cellular response to peptide (GO:1901653)	GO_Biological_Process_2018	63	1.20389660493825	1	0.273	Kruskal-Wallis
cellular response to peptide hormone stimulus (GO:0071375)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
cellular response to pH (GO:0071467)	GO_Biological_Process_2018	63	1.5625	1	0.211	Kruskal-Wallis
cellular response to radiation (GO:0071478)	GO_Biological_Process_2018	63	5.50945216049382	1	0.0189	Kruskal-Wallis
cellular response to reactive oxygen species (GO:0034614)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
cellular response to retinoic acid (GO:0071300)	GO_Biological_Process_2018	63	0.162229938271565	1	0.687	Kruskal-Wallis
cellular response to starvation (GO:0009267)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
cellular response to steroid hormone stimulus (GO:0071383)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
cellular response to topologically incorrect protein (GO:0035967)	GO_Biological_Process_2018	63	2.59567901234567	1	0.107	Kruskal-Wallis
cellular response to transforming growth factor beta stimulus (GO:0071560)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
cellular response to tumor necrosis factor (GO:0071356)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
cellular response to type I interferon (GO:0071357)	GO_Biological_Process_2018	63	1.17361111111111	1	0.279	Kruskal-Wallis
cellular response to unfolded protein (GO:0034620)	GO_Biological_Process_2018	63	1.96778549382717	1	0.161	Kruskal-Wallis
cellular response to UV (GO:0034644)	GO_Biological_Process_2018	63	1.92901234567901	1	0.165	Kruskal-Wallis
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
cellular response to virus (GO:0098586)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
cellular response to zinc ion (GO:0071294)	GO_Biological_Process_2018	63	0.945216049382708	1	0.331	Kruskal-Wallis
cellular senescence (GO:0090398)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
cellular sodium ion homeostasis (GO:0006883)	GO_Biological_Process_2018	63	0.765625	1	0.382	Kruskal-Wallis
cellular transition metal ion homeostasis (GO:0046916)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
cellular zinc ion homeostasis (GO:0006882)	GO_Biological_Process_2018	63	0.426118827160508	1	0.514	Kruskal-Wallis
CENP-A containing chromatin organization (GO:0061641)	GO_Biological_Process_2018	63	0.583526234567898	1	0.445	Kruskal-Wallis
CENP-A containing nucleosome assembly (GO:0034080)	GO_Biological_Process_2018	63	0.583526234567898	1	0.445	Kruskal-Wallis
central nervous system development (GO:0007417)	GO_Biological_Process_2018	63	2.16743827160491	1	0.141	Kruskal-Wallis
central nervous system neuron differentiation (GO:0021953)	GO_Biological_Process_2018	63	2.08641975308643	1	0.149	Kruskal-Wallis
centromere complex assembly (GO:0034508)	GO_Biological_Process_2018	63	0.604938271604908	1	0.437	Kruskal-Wallis
ceramide biosynthetic process (GO:0046513)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
ceramide metabolic process (GO:0006672)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
cGMP biosynthetic process (GO:0006182)	GO_Biological_Process_2018	63	3.01408179012344	1	0.0825	Kruskal-Wallis
cGMP metabolic process (GO:0046068)	GO_Biological_Process_2018	63	1.5625	1	0.211	Kruskal-Wallis
chaperone mediated protein folding requiring cofactor (GO:0051085)	GO_Biological_Process_2018	63	1.77777777777777	1	0.182	Kruskal-Wallis
chaperone-mediated protein complex assembly (GO:0051131)	GO_Biological_Process_2018	63	3.67361111111111	1	0.0553	Kruskal-Wallis
chemical homeostasis (GO:0048878)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
chemical synaptic transmission (GO:0007268)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
chemical synaptic transmission, postsynaptic (GO:0099565)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
chemokine-mediated signaling pathway (GO:0070098)	GO_Biological_Process_2018	63	0.222993827160508	1	0.637	Kruskal-Wallis
chloride transmembrane transport (GO:1902476)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
chloride transport (GO:0006821)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
cholesterol biosynthetic process (GO:0006695)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
cholesterol efflux (GO:0033344)	GO_Biological_Process_2018	63	1.59741512345678	1	0.206	Kruskal-Wallis
cholesterol homeostasis (GO:0042632)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
cholesterol metabolic process (GO:0008203)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
cholesterol transport (GO:0030301)	GO_Biological_Process_2018	63	1.52797067901233	1	0.216	Kruskal-Wallis
chondrocyte differentiation (GO:0002062)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
chondroitin sulfate biosynthetic process (GO:0030206)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
chondroitin sulfate metabolic process (GO:0030204)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
chordate embryonic development (GO:0043009)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
chromatin assembly (GO:0031497)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
chromatin disassembly (GO:0031498)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
chromatin remodeling (GO:0006338)	GO_Biological_Process_2018	63	1.74093364197532	1	0.187	Kruskal-Wallis
chromatin remodeling at centromere (GO:0031055)	GO_Biological_Process_2018	63	0.583526234567898	1	0.445	Kruskal-Wallis
chromosome condensation (GO:0030261)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
chromosome organization (GO:0051276)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
ciliary basal body-plasma membrane docking (GO:0097711)	GO_Biological_Process_2018	63	1.59741512345681	1	0.206	Kruskal-Wallis
cilium assembly (GO:0060271)	GO_Biological_Process_2018	63	1.890625	1	0.169	Kruskal-Wallis
cilium movement (GO:0003341)	GO_Biological_Process_2018	63	2.08641975308643	1	0.149	Kruskal-Wallis
cilium organization (GO:0044782)	GO_Biological_Process_2018	63	1.85262345679016	1	0.173	Kruskal-Wallis
cilium-dependent cell motility (GO:0060285)	GO_Biological_Process_2018	63	1.92901234567901	1	0.165	Kruskal-Wallis
circulatory system development (GO:0072359)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
clathrin-dependent endocytosis (GO:0072583)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
cobalamin metabolic process (GO:0009235)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
coenzyme biosynthetic process (GO:0009108)	GO_Biological_Process_2018	63	4.39834104938268	1	0.036	Kruskal-Wallis
coenzyme metabolic process (GO:0006732)	GO_Biological_Process_2018	63	1.23456790123456	1	0.267	Kruskal-Wallis
cofactor biosynthetic process (GO:0051188)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
cofactor transport (GO:0051181)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
cognition (GO:0050890)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
collagen fibril organization (GO:0030199)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
complement activation, classical pathway (GO:0006958)	GO_Biological_Process_2018	63	2.640625	1	0.104	Kruskal-Wallis
connective tissue development (GO:0061448)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
COPII vesicle coating (GO:0048208)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
COPII-coated vesicle budding (GO:0090114)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
cortical actin cytoskeleton organization (GO:0030866)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
cortical cytoskeleton organization (GO:0030865)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
cotranslational protein targeting to membrane (GO:0006613)	GO_Biological_Process_2018	63	0.37345679012347	1	0.541	Kruskal-Wallis
covalent chromatin modification (GO:0016569)	GO_Biological_Process_2018	63	1.59741512345681	1	0.206	Kruskal-Wallis
cyclic nucleotide biosynthetic process (GO:0009190)	GO_Biological_Process_2018	63	1.66840277777777	1	0.196	Kruskal-Wallis
cyclic nucleotide metabolic process (GO:0009187)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
cyclic purine nucleotide metabolic process (GO:0052652)	GO_Biological_Process_2018	63	1.85262345679013	1	0.173	Kruskal-Wallis
cyclic-nucleotide-mediated signaling (GO:0019935)	GO_Biological_Process_2018	63	1.85262345679013	1	0.173	Kruskal-Wallis
cytokine-mediated signaling pathway (GO:0019221)	GO_Biological_Process_2018	63	0.0235294117646845	1	0.878	Kruskal-Wallis
cytoplasmic microtubule organization (GO:0031122)	GO_Biological_Process_2018	63	3.62056327160491	1	0.0571	Kruskal-Wallis
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
cytoplasmic sequestering of protein (GO:0051220)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
cytoplasmic sequestering of transcription factor (GO:0042994)	GO_Biological_Process_2018	63	3.83506944444449	1	0.0502	Kruskal-Wallis
cytoplasmic translation (GO:0002181)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
cytoskeleton organization (GO:0007010)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
cytoskeleton-dependent cytokinesis (GO:0061640)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
cytoskeleton-dependent intracellular transport (GO:0030705)	GO_Biological_Process_2018	63	1.32889660493825	1	0.249	Kruskal-Wallis
cytosolic calcium ion transport (GO:0060401)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
cytosolic transport (GO:0016482)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
defense response to bacterium (GO:0042742)	GO_Biological_Process_2018	63	1.92901234567901	1	0.165	Kruskal-Wallis
defense response to fungus (GO:0050832)	GO_Biological_Process_2018	63	0.5625	1	0.453	Kruskal-Wallis
defense response to Gram-negative bacterium (GO:0050829)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
defense response to Gram-positive bacterium (GO:0050830)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
dendrite morphogenesis (GO:0048813)	GO_Biological_Process_2018	63	3.88966049382717	1	0.0486	Kruskal-Wallis
dendritic cell chemotaxis (GO:0002407)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
dendritic cell differentiation (GO:0097028)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
dendritic spine morphogenesis (GO:0060997)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
dendritic spine organization (GO:0097061)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
dephosphorylation (GO:0016311)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
detection of chemical stimulus involved in sensory perception (GO:0050907)	GO_Biological_Process_2018	63	0.815007716049394	1	0.367	Kruskal-Wallis
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	GO_Biological_Process_2018	63	2.91840277777777	1	0.0876	Kruskal-Wallis
detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	GO_Biological_Process_2018	63	1.70447530864197	1	0.192	Kruskal-Wallis
detection of mechanical stimulus (GO:0050982)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
detection of visible light (GO:0009584)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
determination of bilateral symmetry (GO:0009855)	GO_Biological_Process_2018	63	2.59567901234567	1	0.107	Kruskal-Wallis
determination of heart left/right asymmetry (GO:0061371)	GO_Biological_Process_2018	63	1.1141975308642	1	0.291	Kruskal-Wallis
determination of left/right symmetry (GO:0007368)	GO_Biological_Process_2018	63	2.37673611111111	1	0.123	Kruskal-Wallis
development of primary male sexual characteristics (GO:0046546)	GO_Biological_Process_2018	63	0.501736111111114	1	0.479	Kruskal-Wallis
dicarboxylic acid metabolic process (GO:0043648)	GO_Biological_Process_2018	63	1.1141975308642	1	0.291	Kruskal-Wallis
dicarboxylic acid transport (GO:0006835)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
digestive system development (GO:0055123)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
